1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1
4,0.033333333,0.5,1.333333333,0.8,0.571428571,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5,0.066666667,0.25,0.888888889,1.6,1.142857143,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6,0.1,0.75,0.444444444,0.48,1.714285714,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7,0.133333333,0.125,1.777777778,1.28,0.326530612,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8,0.166666667,0.625,0.740740741,0.16,0.897959184,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9,0.2,0.375,0.296296296,0.96,1.469387755,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10,0.233333333,0.875,1.62962963,1.76,0.081632653,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11,0.266666667,0.0625,1.185185185,0.64,0.653061224,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12,0.3,0.5625,0.148148148,1.44,1.224489796,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
13,0.333333333,0.3125,1.481481481,0.32,1.795918367,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
14,0.366666667,0.8125,1.037037037,1.12,0.408163265,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
15,0.4,0.1875,0.592592593,1.92,0.979591837,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
16,0.433333333,0.6875,1.925925926,0.416,1.551020408,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
17,0.466666667,0.4375,0.691358025,1.216,0.163265306,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
18,0.5,0.9375,0.24691358,0.096,0.734693878,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
19,0.533333333,0.03125,1.580246914,0.896,1.306122449,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
20,0.566666667,0.53125,1.135802469,1.696,1.87755102,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21,0.6,0.28125,0.098765432,0.576,0.489795918,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
22,0.633333333,0.78125,1.432098765,1.376,1.06122449,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
23,0.666666667,0.15625,0.987654321,0.256,1.632653061,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
24,0.7,0.65625,0.543209877,1.056,0.244897959,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
25,0.733333333,0.40625,1.87654321,1.856,0.816326531,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
26,0.766666667,0.90625,0.839506173,0.736,1.387755102,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
27,0.8,0.09375,0.395061728,1.536,1.959183673,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
28,0.833333333,0.59375,1.728395062,0.032,0.29154519,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
29,0.866666667,0.34375,1.283950617,0.832,0.862973761,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
30,0.9,0.84375,0.049382716,1.632,1.434402332,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
31,0.933333333,0.21875,1.382716049,0.512,0.04664723,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
32,0.966666667,0.71875,0.938271605,1.312,0.618075802,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
33,1,0.46875,0.49382716,0.192,1.189504373,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
34,1.033333333,0.96875,1.827160494,0.992,1.760932945,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
35,1.066666667,0.015625,0.790123457,1.792,0.373177843,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
36,1.1,0.515625,0.345679012,0.672,0.944606414,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
37,1.133333333,0.265625,1.679012346,1.472,1.516034985,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
38,1.166666667,0.765625,1.234567901,0.352,0.128279883,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
39,1.2,0.140625,0.197530864,1.152,0.699708455,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
40,1.233333333,0.640625,1.530864198,1.952,1.271137026,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
41,1.266666667,0.390625,1.086419753,0.448,1.842565598,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
42,1.3,0.890625,0.641975309,1.248,0.454810496,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
43,1.333333333,0.078125,1.975308642,0.128,1.026239067,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
44,1.366666667,0.578125,0.674897119,0.928,1.597667638,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
45,1.4,0.328125,0.230452675,1.728,0.209912536,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
46,1.433333333,0.828125,1.563786008,0.608,0.781341108,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
47,1.466666667,0.203125,1.119341564,1.408,1.352769679,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
48,1.5,0.703125,0.082304527,0.288,1.924198251,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49,1.533333333,0.453125,1.41563786,1.088,0.536443149,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
50,1.566666667,0.953125,0.971193416,1.888,1.10787172,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
51,1.6,0.046875,0.526748971,0.768,1.679300292,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
52,1.633333333,0.546875,1.860082305,1.568,0.011661808,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
53,1.666666667,0.296875,0.823045267,0.064,0.583090379,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
54,1.7,0.796875,0.378600823,0.864,1.15451895,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
55,1.733333333,0.171875,1.711934156,1.664,1.725947522,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
56,1.766666667,0.671875,1.267489712,0.544,0.33819242,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
57,1.8,0.421875,0.032921811,1.344,0.909620991,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
58,1.833333333,0.921875,1.366255144,0.224,1.481049563,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
59,1.866666667,0.109375,0.9218107,1.024,0.093294461,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
60,1.9,0.609375,0.477366255,1.824,0.664723032,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
61,1.933333333,0.359375,1.810699588,0.704,1.236151603,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
62,1.966666667,0.859375,0.773662551,1.504,1.807580175,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
63,2,0.234375,0.329218107,0.384,0.419825073,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
64,1,1,1,1,1,0.033333333,0.5,1.333333333,0.8,0.571428571,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
65,1,1,1,1,1,0.066666667,0.25,0.888888889,1.6,1.142857143,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
66,1,1,1,1,1,0.1,0.75,0.444444444,0.48,1.714285714,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
67,1,1,1,1,1,0.133333333,0.125,1.777777778,1.28,0.326530612,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
68,1,1,1,1,1,0.166666667,0.625,0.740740741,0.16,0.897959184,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
69,1,1,1,1,1,0.2,0.375,0.296296296,0.96,1.469387755,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
70,1,1,1,1,1,0.233333333,0.875,1.62962963,1.76,0.081632653,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
71,1,1,1,1,1,0.266666667,0.0625,1.185185185,0.64,0.653061224,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
72,1,1,1,1,1,0.3,0.5625,0.148148148,1.44,1.224489796,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
73,1,1,1,1,1,0.333333333,0.3125,1.481481481,0.32,1.795918367,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
74,1,1,1,1,1,0.366666667,0.8125,1.037037037,1.12,0.408163265,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
75,1,1,1,1,1,0.4,0.1875,0.592592593,1.92,0.979591837,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
76,1,1,1,1,1,0.433333333,0.6875,1.925925926,0.416,1.551020408,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
77,1,1,1,1,1,0.466666667,0.4375,0.691358025,1.216,0.163265306,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
78,1,1,1,1,1,0.5,0.9375,0.24691358,0.096,0.734693878,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
79,1,1,1,1,1,0.533333333,0.03125,1.580246914,0.896,1.306122449,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
80,1,1,1,1,1,0.566666667,0.53125,1.135802469,1.696,1.87755102,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
81,1,1,1,1,1,0.6,0.28125,0.098765432,0.576,0.489795918,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
82,1,1,1,1,1,0.633333333,0.78125,1.432098765,1.376,1.06122449,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
83,1,1,1,1,1,0.666666667,0.15625,0.987654321,0.256,1.632653061,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
84,1,1,1,1,1,0.7,0.65625,0.543209877,1.056,0.244897959,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
85,1,1,1,1,1,0.733333333,0.40625,1.87654321,1.856,0.816326531,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
86,1,1,1,1,1,0.766666667,0.90625,0.839506173,0.736,1.387755102,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
87,1,1,1,1,1,0.8,0.09375,0.395061728,1.536,1.959183673,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
88,1,1,1,1,1,0.833333333,0.59375,1.728395062,0.032,0.29154519,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
89,1,1,1,1,1,0.866666667,0.34375,1.283950617,0.832,0.862973761,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
90,1,1,1,1,1,0.9,0.84375,0.049382716,1.632,1.434402332,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
91,1,1,1,1,1,0.933333333,0.21875,1.382716049,0.512,0.04664723,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
92,1,1,1,1,1,0.966666667,0.71875,0.938271605,1.312,0.618075802,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
93,1,1,1,1,1,1,0.46875,0.49382716,0.192,1.189504373,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
94,1,1,1,1,1,1.033333333,0.96875,1.827160494,0.992,1.760932945,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
95,1,1,1,1,1,1.066666667,0.015625,0.790123457,1.792,0.373177843,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
96,1,1,1,1,1,1.1,0.515625,0.345679012,0.672,0.944606414,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
97,1,1,1,1,1,1.133333333,0.265625,1.679012346,1.472,1.516034985,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
98,1,1,1,1,1,1.166666667,0.765625,1.234567901,0.352,0.128279883,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
99,1,1,1,1,1,1.2,0.140625,0.197530864,1.152,0.699708455,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
100,1,1,1,1,1,1.233333333,0.640625,1.530864198,1.952,1.271137026,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
101,1,1,1,1,1,1.266666667,0.390625,1.086419753,0.448,1.842565598,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
102,1,1,1,1,1,1.3,0.890625,0.641975309,1.248,0.454810496,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
103,1,1,1,1,1,1.333333333,0.078125,1.975308642,0.128,1.026239067,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
104,1,1,1,1,1,1.366666667,0.578125,0.674897119,0.928,1.597667638,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
105,1,1,1,1,1,1.4,0.328125,0.230452675,1.728,0.209912536,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
106,1,1,1,1,1,1.433333333,0.828125,1.563786008,0.608,0.781341108,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
107,1,1,1,1,1,1.466666667,0.203125,1.119341564,1.408,1.352769679,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
108,1,1,1,1,1,1.5,0.703125,0.082304527,0.288,1.924198251,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
109,1,1,1,1,1,1.533333333,0.453125,1.41563786,1.088,0.536443149,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
110,1,1,1,1,1,1.566666667,0.953125,0.971193416,1.888,1.10787172,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
111,1,1,1,1,1,1.6,0.046875,0.526748971,0.768,1.679300292,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
112,1,1,1,1,1,1.633333333,0.546875,1.860082305,1.568,0.011661808,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
113,1,1,1,1,1,1.666666667,0.296875,0.823045267,0.064,0.583090379,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
114,1,1,1,1,1,1.7,0.796875,0.378600823,0.864,1.15451895,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
115,1,1,1,1,1,1.733333333,0.171875,1.711934156,1.664,1.725947522,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
116,1,1,1,1,1,1.766666667,0.671875,1.267489712,0.544,0.33819242,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
117,1,1,1,1,1,1.8,0.421875,0.032921811,1.344,0.909620991,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
118,1,1,1,1,1,1.833333333,0.921875,1.366255144,0.224,1.481049563,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
119,1,1,1,1,1,1.866666667,0.109375,0.9218107,1.024,0.093294461,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120,1,1,1,1,1,1.9,0.609375,0.477366255,1.824,0.664723032,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
121,1,1,1,1,1,1.933333333,0.359375,1.810699588,0.704,1.236151603,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
122,1,1,1,1,1,1.966666667,0.859375,0.773662551,1.504,1.807580175,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
123,1,1,1,1,1,2,0.234375,0.329218107,0.384,0.419825073,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
124,1,1,1,1,1,1,1,1,1,1,0.033333333,0.5,1.333333333,0.8,0.571428571,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
125,1,1,1,1,1,1,1,1,1,1,0.066666667,0.25,0.888888889,1.6,1.142857143,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
126,1,1,1,1,1,1,1,1,1,1,0.1,0.75,0.444444444,0.48,1.714285714,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
127,1,1,1,1,1,1,1,1,1,1,0.133333333,0.125,1.777777778,1.28,0.326530612,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
128,1,1,1,1,1,1,1,1,1,1,0.166666667,0.625,0.740740741,0.16,0.897959184,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
129,1,1,1,1,1,1,1,1,1,1,0.2,0.375,0.296296296,0.96,1.469387755,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
130,1,1,1,1,1,1,1,1,1,1,0.233333333,0.875,1.62962963,1.76,0.081632653,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
131,1,1,1,1,1,1,1,1,1,1,0.266666667,0.0625,1.185185185,0.64,0.653061224,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
132,1,1,1,1,1,1,1,1,1,1,0.3,0.5625,0.148148148,1.44,1.224489796,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
133,1,1,1,1,1,1,1,1,1,1,0.333333333,0.3125,1.481481481,0.32,1.795918367,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
134,1,1,1,1,1,1,1,1,1,1,0.366666667,0.8125,1.037037037,1.12,0.408163265,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
135,1,1,1,1,1,1,1,1,1,1,0.4,0.1875,0.592592593,1.92,0.979591837,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
136,1,1,1,1,1,1,1,1,1,1,0.433333333,0.6875,1.925925926,0.416,1.551020408,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
137,1,1,1,1,1,1,1,1,1,1,0.466666667,0.4375,0.691358025,1.216,0.163265306,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
138,1,1,1,1,1,1,1,1,1,1,0.5,0.9375,0.24691358,0.096,0.734693878,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
139,1,1,1,1,1,1,1,1,1,1,0.533333333,0.03125,1.580246914,0.896,1.306122449,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
140,1,1,1,1,1,1,1,1,1,1,0.566666667,0.53125,1.135802469,1.696,1.87755102,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
141,1,1,1,1,1,1,1,1,1,1,0.6,0.28125,0.098765432,0.576,0.489795918,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
142,1,1,1,1,1,1,1,1,1,1,0.633333333,0.78125,1.432098765,1.376,1.06122449,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
143,1,1,1,1,1,1,1,1,1,1,0.666666667,0.15625,0.987654321,0.256,1.632653061,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
144,1,1,1,1,1,1,1,1,1,1,0.7,0.65625,0.543209877,1.056,0.244897959,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
145,1,1,1,1,1,1,1,1,1,1,0.733333333,0.40625,1.87654321,1.856,0.816326531,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
146,1,1,1,1,1,1,1,1,1,1,0.766666667,0.90625,0.839506173,0.736,1.387755102,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
147,1,1,1,1,1,1,1,1,1,1,0.8,0.09375,0.395061728,1.536,1.959183673,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
148,1,1,1,1,1,1,1,1,1,1,0.833333333,0.59375,1.728395062,0.032,0.29154519,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
149,1,1,1,1,1,1,1,1,1,1,0.866666667,0.34375,1.283950617,0.832,0.862973761,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
150,1,1,1,1,1,1,1,1,1,1,0.9,0.84375,0.049382716,1.632,1.434402332,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
151,1,1,1,1,1,1,1,1,1,1,0.933333333,0.21875,1.382716049,0.512,0.04664723,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
152,1,1,1,1,1,1,1,1,1,1,0.966666667,0.71875,0.938271605,1.312,0.618075802,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
153,1,1,1,1,1,1,1,1,1,1,1,0.46875,0.49382716,0.192,1.189504373,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
